user_id,date,rr_count,mean_rr,mean_hr
00000000-0000-0000-0000-000000000014,2025-10-06,255,795.57,75.42
00000000-0000-0000-0000-000000000014,2025-10-07,260,794.74,75.5
00000000-0000-0000-0000-000000000014,2025-10-08,227,795.99,75.38
00000000-0000-0000-0000-000000000014,2025-10-09,298,796.09,75.37
00000000-0000-0000-0000-000000000014,2025-10-10,230,803.15,74.71
00000000-0000-0000-0000-000000000014,2025-10-11,266,813.37,73.77
00000000-0000-0000-0000-000000000014,2025-10-12,202,819.19,73.24
00000000-0000-0000-0000-000000000014,2025-10-13,278,798.3,75.16
00000000-0000-0000-0000-000000000014,2025-10-14,249,795.74,75.4
00000000-0000-0000-0000-000000000014,2025-10-15,233,790.07,75.94
00000000-0000-0000-0000-000000000014,2025-10-16,250,799.37,75.06
00000000-0000-0000-0000-000000000014,2025-10-17,261,805.54,74.48
00000000-0000-0000-0000-000000000014,2025-10-18,246,801.84,74.83
00000000-0000-0000-0000-000000000014,2025-10-19,229,786.87,76.25
00000000-0000-0000-0000-000000000014,2025-10-20,201,787.93,76.15
00000000-0000-0000-0000-000000000014,2025-10-21,209,815.06,73.61
00000000-0000-0000-0000-000000000014,2025-10-22,238,804.68,74.56
00000000-0000-0000-0000-000000000014,2025-10-23,234,797.62,75.22
00000000-0000-0000-0000-000000000014,2025-10-24,247,780.32,76.89
00000000-0000-0000-0000-000000000014,2025-10-25,282,787.22,76.22
00000000-0000-0000-0000-000000000014,2025-10-26,200,784.55,76.48
00000000-0000-0000-0000-000000000014,2025-10-27,288,777.28,77.19
00000000-0000-0000-0000-000000000014,2025-10-28,223,783.49,76.58
00000000-0000-0000-0000-000000000014,2025-10-29,281,790.45,75.91
00000000-0000-0000-0000-000000000014,2025-10-30,263,786.94,76.24
00000000-0000-0000-0000-000000000014,2025-10-31,249,773.43,77.58
00000000-0000-0000-0000-000000000014,2025-11-01,270,782.31,76.7
00000000-0000-0000-0000-000000000014,2025-11-02,259,776.02,77.32
00000000-0000-0000-0000-000000000014,2025-11-03,256,780.18,76.91
00000000-0000-0000-0000-000000000014,2025-11-04,273,778.57,77.06
00000000-0000-0000-0000-000000000014,2025-11-05,222,784.99,76.43
00000000-0000-0000-0000-000000000014,2025-11-06,220,802.37,74.78
00000000-0000-0000-0000-000000000014,2025-11-07,266,784.84,76.45
00000000-0000-0000-0000-000000000014,2025-11-08,220,770.13,77.91
00000000-0000-0000-0000-000000000014,2025-11-09,218,785.63,76.37
00000000-0000-0000-0000-000000000014,2025-11-10,297,788.53,76.09
00000000-0000-0000-0000-000000000014,2025-11-11,255,802.08,74.81
00000000-0000-0000-0000-000000000014,2025-11-12,298,796.67,75.31
00000000-0000-0000-0000-000000000014,2025-11-13,264,781.8,76.75
00000000-0000-0000-0000-000000000014,2025-11-14,292,793.81,75.59
00000000-0000-0000-0000-000000000014,2025-11-15,202,778.74,77.05
00000000-0000-0000-0000-000000000014,2025-11-16,290,789.42,76.0
00000000-0000-0000-0000-000000000014,2025-11-17,292,804.52,74.58
00000000-0000-0000-0000-000000000014,2025-11-18,272,798.16,75.17
00000000-0000-0000-0000-000000000014,2025-11-19,233,794.05,75.56
00000000-0000-0000-0000-000000000014,2025-11-20,272,793.69,75.6
00000000-0000-0000-0000-000000000014,2025-11-21,284,817.21,73.42
00000000-0000-0000-0000-000000000014,2025-11-22,260,792.41,75.72
00000000-0000-0000-0000-000000000014,2025-11-23,237,789.77,75.97
00000000-0000-0000-0000-000000000014,2025-11-24,273,785.72,76.36
00000000-0000-0000-0000-000000000014,2025-11-25,219,791.38,75.82
00000000-0000-0000-0000-000000000014,2025-11-26,217,780.34,76.89
00000000-0000-0000-0000-000000000014,2025-11-27,300,789.43,76.0
00000000-0000-0000-0000-000000000014,2025-11-28,209,776.01,77.32
00000000-0000-0000-0000-000000000014,2025-11-29,208,791.07,75.85
00000000-0000-0000-0000-000000000014,2025-11-30,256,789.1,76.04
00000000-0000-0000-0000-000000000014,2025-12-01,233,800.05,75.0
00000000-0000-0000-0000-000000000014,2025-12-02,289,796.23,75.35
00000000-0000-0000-0000-000000000014,2025-12-03,281,808.04,74.25
00000000-0000-0000-0000-000000000014,2025-12-04,216,787.64,76.18
00000000-0000-0000-0000-000000000014,2025-12-05,250,798.94,75.1
00000000-0000-0000-0000-000000000014,2025-12-06,216,787.2,76.22
00000000-0000-0000-0000-000000000014,2025-12-07,230,787.46,76.19
00000000-0000-0000-0000-000000000014,2025-12-08,229,794.81,75.49
00000000-0000-0000-0000-000000000014,2025-12-09,277,793.46,75.62
00000000-0000-0000-0000-000000000014,2025-12-10,237,774.34,77.49
00000000-0000-0000-0000-000000000014,2025-12-11,287,783.78,76.55
00000000-0000-0000-0000-000000000014,2025-12-12,232,769.38,77.98
00000000-0000-0000-0000-000000000014,2025-12-13,238,778.21,77.1
00000000-0000-0000-0000-000000000014,2025-12-14,254,776.59,77.26
00000000-0000-0000-0000-000000000014,2025-12-15,205,768.76,78.05
00000000-0000-0000-0000-000000000014,2025-12-16,298,766.65,78.26
00000000-0000-0000-0000-000000000014,2025-12-17,213,759.73,78.98
00000000-0000-0000-0000-000000000014,2025-12-18,225,785.67,76.37
00000000-0000-0000-0000-000000000014,2025-12-19,290,786.58,76.28
00000000-0000-0000-0000-000000000014,2025-12-20,276,774.17,77.5
00000000-0000-0000-0000-000000000014,2025-12-21,213,800.4,74.96
00000000-0000-0000-0000-000000000014,2025-12-22,203,792.61,75.7
00000000-0000-0000-0000-000000000014,2025-12-23,225,791.13,75.84
00000000-0000-0000-0000-000000000014,2025-12-24,209,793.25,75.64
00000000-0000-0000-0000-000000000014,2025-12-25,273,786.17,76.32
00000000-0000-0000-0000-000000000014,2025-12-26,246,813.47,73.76
00000000-0000-0000-0000-000000000014,2025-12-27,250,788.82,76.06
00000000-0000-0000-0000-000000000014,2025-12-28,288,802.18,74.8
00000000-0000-0000-0000-000000000014,2025-12-29,272,799.27,75.07
00000000-0000-0000-0000-000000000015,2025-09-01,287,784.68,76.46
00000000-0000-0000-0000-000000000015,2025-09-02,252,805.91,74.45
00000000-0000-0000-0000-000000000015,2025-09-03,285,808.07,74.25
00000000-0000-0000-0000-000000000015,2025-09-04,300,797.67,75.22
00000000-0000-0000-0000-000000000015,2025-09-05,263,803.65,74.66
00000000-0000-0000-0000-000000000015,2025-09-06,291,803.19,74.7
00000000-0000-0000-0000-000000000015,2025-09-07,217,808.58,74.2
00000000-0000-0000-0000-000000000015,2025-09-08,204,788.85,76.06
00000000-0000-0000-0000-000000000015,2025-09-09,279,787.0,76.24
00000000-0000-0000-0000-000000000015,2025-09-10,245,803.78,74.65
00000000-0000-0000-0000-000000000015,2025-09-11,225,801.46,74.86
00000000-0000-0000-0000-000000000015,2025-09-12,286,784.41,76.49
00000000-0000-0000-0000-000000000015,2025-09-13,281,806.34,74.41
00000000-0000-0000-0000-000000000015,2025-09-14,203,795.62,75.41
00000000-0000-0000-0000-000000000015,2025-09-15,273,825.27,72.7
00000000-0000-0000-0000-000000000015,2025-09-16,252,815.36,73.59
00000000-0000-0000-0000-000000000015,2025-09-17,242,801.73,74.84
00000000-0000-0000-0000-000000000015,2025-09-18,274,776.61,77.26
00000000-0000-0000-0000-000000000015,2025-09-19,295,799.21,75.07
00000000-0000-0000-0000-000000000015,2025-09-20,243,811.62,73.93
00000000-0000-0000-0000-000000000015,2025-09-21,281,819.15,73.25
00000000-0000-0000-0000-000000000015,2025-09-22,273,806.97,74.35
00000000-0000-0000-0000-000000000015,2025-09-23,276,801.19,74.89
00000000-0000-0000-0000-000000000015,2025-09-24,263,783.8,76.55
00000000-0000-0000-0000-000000000015,2025-09-25,288,812.51,73.85
00000000-0000-0000-0000-000000000015,2025-09-26,245,789.05,76.04
00000000-0000-0000-0000-000000000015,2025-09-27,277,809.56,74.11
00000000-0000-0000-0000-000000000015,2025-09-28,205,794.27,75.54
00000000-0000-0000-0000-000000000015,2025-09-29,204,787.16,76.22
00000000-0000-0000-0000-000000000015,2025-09-30,261,803.95,74.63
00000000-0000-0000-0000-000000000015,2025-10-01,237,785.35,76.4
00000000-0000-0000-0000-000000000015,2025-10-02,201,815.12,73.61
00000000-0000-0000-0000-000000000015,2025-10-03,270,805.66,74.47
00000000-0000-0000-0000-000000000015,2025-10-04,224,805.27,74.51
00000000-0000-0000-0000-000000000015,2025-10-05,211,806.47,74.4
00000000-0000-0000-0000-000000000015,2025-10-06,228,792.47,75.71
00000000-0000-0000-0000-000000000015,2025-10-07,276,816.16,73.52
00000000-0000-0000-0000-000000000015,2025-10-08,280,817.44,73.4
00000000-0000-0000-0000-000000000015,2025-10-09,279,805.25,74.51
00000000-0000-0000-0000-000000000015,2025-10-10,265,816.68,73.47
00000000-0000-0000-0000-000000000015,2025-10-11,237,807.6,74.29
00000000-0000-0000-0000-000000000015,2025-10-12,225,815.44,73.58
00000000-0000-0000-0000-000000000015,2025-10-13,224,803.41,74.68
00000000-0000-0000-0000-000000000015,2025-10-14,265,807.26,74.33
00000000-0000-0000-0000-000000000015,2025-10-15,252,816.43,73.49
00000000-0000-0000-0000-000000000015,2025-10-16,298,801.69,74.84
00000000-0000-0000-0000-000000000015,2025-10-17,244,790.5,75.9
00000000-0000-0000-0000-000000000015,2025-10-18,218,796.76,75.31
00000000-0000-0000-0000-000000000015,2025-10-19,270,804.85,74.55
00000000-0000-0000-0000-000000000015,2025-10-20,221,795.28,75.45
00000000-0000-0000-0000-000000000015,2025-10-21,232,807.54,74.3
00000000-0000-0000-0000-000000000015,2025-10-22,219,807.11,74.34
00000000-0000-0000-0000-000000000015,2025-10-23,245,799.46,75.05
00000000-0000-0000-0000-000000000015,2025-10-24,221,789.89,75.96
00000000-0000-0000-0000-000000000015,2025-10-25,203,816.83,73.45
00000000-0000-0000-0000-000000000015,2025-10-26,237,806.17,74.43
00000000-0000-0000-0000-000000000015,2025-10-27,263,815.21,73.6
00000000-0000-0000-0000-000000000015,2025-10-28,216,791.0,75.85
00000000-0000-0000-0000-000000000015,2025-10-29,263,803.94,74.63
00000000-0000-0000-0000-000000000015,2025-10-30,245,805.55,74.48
00000000-0000-0000-0000-000000000015,2025-10-31,293,799.01,75.09
00000000-0000-0000-0000-000000000015,2025-11-01,205,809.33,74.14
00000000-0000-0000-0000-000000000015,2025-11-02,280,799.19,75.08
00000000-0000-0000-0000-000000000015,2025-11-03,217,793.04,75.66
00000000-0000-0000-0000-000000000015,2025-11-04,290,808.55,74.21
00000000-0000-0000-0000-000000000015,2025-11-05,256,795.6,75.41
00000000-0000-0000-0000-000000000015,2025-11-06,211,777.38,77.18
00000000-0000-0000-0000-000000000015,2025-11-07,286,797.68,75.22
00000000-0000-0000-0000-000000000015,2025-11-08,246,780.74,76.85
00000000-0000-0000-0000-000000000015,2025-11-09,243,811.75,73.91
00000000-0000-0000-0000-000000000015,2025-11-10,268,789.88,75.96
00000000-0000-0000-0000-000000000015,2025-11-11,257,796.43,75.34
00000000-0000-0000-0000-000000000015,2025-11-12,281,808.92,74.17
00000000-0000-0000-0000-000000000015,2025-11-13,293,803.79,74.65
00000000-0000-0000-0000-000000000015,2025-11-14,249,797.05,75.28
00000000-0000-0000-0000-000000000015,2025-11-15,248,801.58,74.85
00000000-0000-0000-0000-000000000015,2025-11-16,293,812.25,73.87
00000000-0000-0000-0000-000000000015,2025-11-17,204,793.29,75.63
00000000-0000-0000-0000-000000000015,2025-11-18,253,798.24,75.17
00000000-0000-0000-0000-000000000015,2025-11-19,280,791.42,75.81
00000000-0000-0000-0000-000000000015,2025-11-20,200,814.79,73.64
00000000-0000-0000-0000-000000000015,2025-11-21,279,806.86,74.36
00000000-0000-0000-0000-000000000015,2025-11-22,259,815.6,73.57
00000000-0000-0000-0000-000000000015,2025-11-23,246,791.05,75.85
00000000-0000-0000-0000-000000000015,2025-11-24,202,822.06,72.99
00000000-0000-0000-0000-000000000015,2025-11-25,231,803.36,74.69
00000000-0000-0000-0000-000000000015,2025-11-26,286,826.19,72.62
00000000-0000-0000-0000-000000000015,2025-11-27,289,808.0,74.26
00000000-0000-0000-0000-000000000015,2025-11-28,295,800.81,74.92
00000000-0000-0000-0000-000000000015,2025-11-29,201,804.77,74.56
00000000-0000-0000-0000-000000000015,2025-11-30,243,801.42,74.87
00000000-0000-0000-0000-000000000015,2025-12-01,227,796.31,75.35
00000000-0000-0000-0000-000000000015,2025-12-02,285,805.3,74.51
00000000-0000-0000-0000-000000000015,2025-12-03,224,805.09,74.53
00000000-0000-0000-0000-000000000015,2025-12-04,242,812.68,73.83
00000000-0000-0000-0000-000000000015,2025-12-05,227,799.78,75.02
00000000-0000-0000-0000-000000000015,2025-12-06,228,796.62,75.32
00000000-0000-0000-0000-000000000015,2025-12-07,260,779.52,76.97
00000000-0000-0000-0000-000000000015,2025-12-08,207,783.13,76.62
00000000-0000-0000-0000-000000000015,2025-12-09,228,777.96,77.13
00000000-0000-0000-0000-000000000015,2025-12-10,216,801.13,74.89
00000000-0000-0000-0000-000000000015,2025-12-11,205,804.83,74.55
00000000-0000-0000-0000-000000000015,2025-12-12,269,782.77,76.65
00000000-0000-0000-0000-000000000015,2025-12-13,250,784.75,76.46
00000000-0000-0000-0000-000000000015,2025-12-14,261,779.44,76.98
00000000-0000-0000-0000-000000000015,2025-12-15,275,799.73,75.03
00000000-0000-0000-0000-000000000015,2025-12-16,204,798.3,75.16
00000000-0000-0000-0000-000000000015,2025-12-17,241,800.75,74.93
00000000-0000-0000-0000-000000000015,2025-12-18,208,807.67,74.29
00000000-0000-0000-0000-000000000015,2025-12-19,204,804.29,74.6
00000000-0000-0000-0000-000000000015,2025-12-20,279,804.81,74.55
00000000-0000-0000-0000-000000000015,2025-12-21,270,810.51,74.03
00000000-0000-0000-0000-000000000015,2025-12-22,282,817.59,73.39
00000000-0000-0000-0000-000000000015,2025-12-23,276,809.21,74.15
00000000-0000-0000-0000-000000000015,2025-12-24,245,824.65,72.76
00000000-0000-0000-0000-000000000015,2025-12-25,207,822.65,72.93
00000000-0000-0000-0000-000000000015,2025-12-26,220,824.08,72.81
00000000-0000-0000-0000-000000000015,2025-12-27,254,817.15,73.43
00000000-0000-0000-0000-000000000015,2025-12-28,255,831.81,72.13
00000000-0000-0000-0000-000000000015,2025-12-29,272,805.04,74.53
