user_id,date,session_type,duration_min
00000000-0000-0000-0000-000000000014,2025-11-23,REST,
00000000-0000-0000-0000-000000000014,2025-11-24,TRAINING,81.4
00000000-0000-0000-0000-000000000014,2025-11-25,TRAINING,71.2
00000000-0000-0000-0000-000000000014,2025-11-26,TRAINING,95.1
00000000-0000-0000-0000-000000000014,2025-11-27,TRAINING,82.6
00000000-0000-0000-0000-000000000014,2025-11-28,TRAINING,56.3
00000000-0000-0000-0000-000000000014,2025-11-29,MATCH,97.7
00000000-0000-0000-0000-000000000014,2025-11-30,REST,
00000000-0000-0000-0000-000000000014,2025-12-01,TRAINING,66.3
00000000-0000-0000-0000-000000000014,2025-12-02,TRAINING,91.3
00000000-0000-0000-0000-000000000014,2025-12-03,TRAINING,53.0
00000000-0000-0000-0000-000000000014,2025-12-04,TRAINING,89.5
00000000-0000-0000-0000-000000000014,2025-12-05,TRAINING,57.1
00000000-0000-0000-0000-000000000014,2025-12-06,MATCH,92.4
00000000-0000-0000-0000-000000000014,2025-12-07,REST,
00000000-0000-0000-0000-000000000014,2025-12-08,TRAINING,71.5
00000000-0000-0000-0000-000000000014,2025-12-09,TRAINING,75.2
00000000-0000-0000-0000-000000000014,2025-12-10,TRAINING,59.9
00000000-0000-0000-0000-000000000014,2025-12-11,TRAINING,87.7
00000000-0000-0000-0000-000000000014,2025-12-12,TRAINING,78.7
00000000-0000-0000-0000-000000000014,2025-12-13,MATCH,85.8
00000000-0000-0000-0000-000000000014,2025-12-14,REST,
00000000-0000-0000-0000-000000000014,2025-12-15,TRAINING,79.3
00000000-0000-0000-0000-000000000014,2025-12-16,TRAINING,79.8
00000000-0000-0000-0000-000000000014,2025-12-17,TRAINING,76.0
00000000-0000-0000-0000-000000000014,2025-12-18,TRAINING,40.2
00000000-0000-0000-0000-000000000014,2025-12-19,TRAINING,69.4
00000000-0000-0000-0000-000000000014,2025-12-20,MATCH,94.2
00000000-0000-0000-0000-000000000014,2025-12-21,REST,
00000000-0000-0000-0000-000000000014,2025-12-22,TRAINING,83.0
00000000-0000-0000-0000-000000000014,2025-12-23,TRAINING,82.5
00000000-0000-0000-0000-000000000014,2025-12-24,TRAINING,78.6
00000000-0000-0000-0000-000000000014,2025-12-25,TRAINING,89.3
00000000-0000-0000-0000-000000000014,2025-12-26,TRAINING,66.2
00000000-0000-0000-0000-000000000014,2025-12-27,MATCH,86.1
00000000-0000-0000-0000-000000000014,2025-12-28,REST,
00000000-0000-0000-0000-000000000014,2025-12-29,TRAINING,102.6
00000000-0000-0000-0000-000000000015,2025-09-01,TRAINING,86.8
00000000-0000-0000-0000-000000000015,2025-09-02,TRAINING,88.5
00000000-0000-0000-0000-000000000015,2025-09-03,TRAINING,66.5
00000000-0000-0000-0000-000000000015,2025-09-04,TRAINING,96.7
00000000-0000-0000-0000-000000000015,2025-09-05,TRAINING,86.9
00000000-0000-0000-0000-000000000015,2025-09-06,MATCH,96.7
00000000-0000-0000-0000-000000000015,2025-09-07,REST,
00000000-0000-0000-0000-000000000015,2025-09-08,TRAINING,69.1
00000000-0000-0000-0000-000000000015,2025-09-09,TRAINING,60.3
00000000-0000-0000-0000-000000000015,2025-09-10,TRAINING,58.2
00000000-0000-0000-0000-000000000015,2025-09-11,TRAINING,83.2
00000000-0000-0000-0000-000000000015,2025-09-12,TRAINING,50.6
00000000-0000-0000-0000-000000000015,2025-09-13,MATCH,82.1
00000000-0000-0000-0000-000000000015,2025-09-14,REST,
00000000-0000-0000-0000-000000000015,2025-09-15,TRAINING,65.7
00000000-0000-0000-0000-000000000015,2025-09-16,TRAINING,78.4
00000000-0000-0000-0000-000000000015,2025-09-17,TRAINING,63.1
00000000-0000-0000-0000-000000000015,2025-09-18,TRAINING,92.0
00000000-0000-0000-0000-000000000015,2025-09-19,TRAINING,95.3
00000000-0000-0000-0000-000000000015,2025-09-20,MATCH,76.8
00000000-0000-0000-0000-000000000015,2025-09-21,REST,
00000000-0000-0000-0000-000000000015,2025-09-22,TRAINING,82.0
00000000-0000-0000-0000-000000000015,2025-09-23,TRAINING,66.6
00000000-0000-0000-0000-000000000015,2025-09-24,TRAINING,89.2
00000000-0000-0000-0000-000000000015,2025-09-25,TRAINING,82.5
00000000-0000-0000-0000-000000000015,2025-09-26,TRAINING,77.6
00000000-0000-0000-0000-000000000015,2025-09-27,MATCH,89.4
00000000-0000-0000-0000-000000000015,2025-09-28,REST,
00000000-0000-0000-0000-000000000015,2025-09-29,TRAINING,51.5
00000000-0000-0000-0000-000000000015,2025-09-30,TRAINING,110.6
00000000-0000-0000-0000-000000000015,2025-10-01,TRAINING,56.3
00000000-0000-0000-0000-000000000015,2025-10-02,TRAINING,101.5
00000000-0000-0000-0000-000000000015,2025-10-03,TRAINING,85.5
00000000-0000-0000-0000-000000000015,2025-10-04,MATCH,87.4
00000000-0000-0000-0000-000000000015,2025-10-05,REST,
00000000-0000-0000-0000-000000000015,2025-10-06,TRAINING,65.1
00000000-0000-0000-0000-000000000015,2025-10-07,TRAINING,50.9
00000000-0000-0000-0000-000000000015,2025-10-08,TRAINING,75.6
00000000-0000-0000-0000-000000000015,2025-10-09,TRAINING,50.4
00000000-0000-0000-0000-000000000015,2025-10-10,TRAINING,93.0
00000000-0000-0000-0000-000000000015,2025-10-11,MATCH,91.4
00000000-0000-0000-0000-000000000015,2025-10-12,REST,
00000000-0000-0000-0000-000000000015,2025-10-13,TRAINING,74.6
00000000-0000-0000-0000-000000000015,2025-10-14,TRAINING,76.5
00000000-0000-0000-0000-000000000015,2025-10-15,TRAINING,79.8
00000000-0000-0000-0000-000000000015,2025-10-16,TRAINING,69.9
00000000-0000-0000-0000-000000000015,2025-10-17,TRAINING,71.8
00000000-0000-0000-0000-000000000015,2025-10-18,MATCH,99.5
00000000-0000-0000-0000-000000000015,2025-10-19,REST,
00000000-0000-0000-0000-000000000015,2025-10-20,TRAINING,91.2
00000000-0000-0000-0000-000000000015,2025-10-21,TRAINING,84.8
00000000-0000-0000-0000-000000000015,2025-10-22,TRAINING,67.3
00000000-0000-0000-0000-000000000015,2025-10-23,TRAINING,45.4
00000000-0000-0000-0000-000000000015,2025-10-24,TRAINING,82.9
00000000-0000-0000-0000-000000000015,2025-10-25,MATCH,90.5
00000000-0000-0000-0000-000000000015,2025-10-26,REST,
00000000-0000-0000-0000-000000000015,2025-10-27,TRAINING,71.5
00000000-0000-0000-0000-000000000015,2025-10-28,TRAINING,73.8
00000000-0000-0000-0000-000000000015,2025-10-29,TRAINING,57.1
00000000-0000-0000-0000-000000000015,2025-10-30,TRAINING,61.0
00000000-0000-0000-0000-000000000015,2025-10-31,TRAINING,91.2
00000000-0000-0000-0000-000000000015,2025-11-01,MATCH,79.0
00000000-0000-0000-0000-000000000015,2025-11-02,REST,
00000000-0000-0000-0000-000000000015,2025-11-03,TRAINING,88.7
00000000-0000-0000-0000-000000000015,2025-11-04,TRAINING,97.5
00000000-0000-0000-0000-000000000015,2025-11-05,TRAINING,82.6
00000000-0000-0000-0000-000000000015,2025-11-06,TRAINING,81.8
00000000-0000-0000-0000-000000000015,2025-11-07,TRAINING,60.9
00000000-0000-0000-0000-000000000015,2025-11-08,MATCH,86.0
00000000-0000-0000-0000-000000000015,2025-11-09,REST,
00000000-0000-0000-0000-000000000015,2025-11-10,TRAINING,68.5
00000000-0000-0000-0000-000000000015,2025-11-11,TRAINING,54.2
00000000-0000-0000-0000-000000000015,2025-11-12,TRAINING,61.9
00000000-0000-0000-0000-000000000015,2025-11-13,TRAINING,76.4
00000000-0000-0000-0000-000000000015,2025-11-14,TRAINING,67.6
00000000-0000-0000-0000-000000000015,2025-11-15,MATCH,90.9
00000000-0000-0000-0000-000000000015,2025-11-16,REST,
00000000-0000-0000-0000-000000000015,2025-11-17,TRAINING,91.2
00000000-0000-0000-0000-000000000015,2025-11-18,TRAINING,70.1
00000000-0000-0000-0000-000000000015,2025-11-19,TRAINING,73.9
00000000-0000-0000-0000-000000000015,2025-11-20,TRAINING,59.1
00000000-0000-0000-0000-000000000015,2025-11-21,TRAINING,76.3
00000000-0000-0000-0000-000000000015,2025-11-22,MATCH,91.8
00000000-0000-0000-0000-000000000015,2025-11-23,REST,
00000000-0000-0000-0000-000000000015,2025-11-24,TRAINING,61.9
00000000-0000-0000-0000-000000000015,2025-11-25,TRAINING,90.0
00000000-0000-0000-0000-000000000015,2025-11-26,TRAINING,62.4
00000000-0000-0000-0000-000000000015,2025-11-27,TRAINING,98.7
00000000-0000-0000-0000-000000000015,2025-11-28,TRAINING,62.3
00000000-0000-0000-0000-000000000015,2025-11-29,MATCH,83.2
00000000-0000-0000-0000-000000000015,2025-11-30,REST,
00000000-0000-0000-0000-000000000015,2025-12-01,TRAINING,82.3
00000000-0000-0000-0000-000000000015,2025-12-02,TRAINING,85.5
00000000-0000-0000-0000-000000000015,2025-12-03,TRAINING,85.4
00000000-0000-0000-0000-000000000015,2025-12-04,TRAINING,80.0
00000000-0000-0000-0000-000000000015,2025-12-05,TRAINING,92.2
00000000-0000-0000-0000-000000000015,2025-12-06,MATCH,96.2
00000000-0000-0000-0000-000000000015,2025-12-07,REST,
00000000-0000-0000-0000-000000000015,2025-12-08,TRAINING,73.1
00000000-0000-0000-0000-000000000015,2025-12-09,TRAINING,86.9
00000000-0000-0000-0000-000000000015,2025-12-10,TRAINING,40.6
00000000-0000-0000-0000-000000000015,2025-12-11,TRAINING,95.8
00000000-0000-0000-0000-000000000015,2025-12-12,TRAINING,88.2
00000000-0000-0000-0000-000000000015,2025-12-13,MATCH,86.4
00000000-0000-0000-0000-000000000015,2025-12-14,REST,
00000000-0000-0000-0000-000000000015,2025-12-15,TRAINING,66.5
00000000-0000-0000-0000-000000000015,2025-12-16,TRAINING,62.1
00000000-0000-0000-0000-000000000015,2025-12-17,TRAINING,60.0
00000000-0000-0000-0000-000000000015,2025-12-18,TRAINING,71.4
00000000-0000-0000-0000-000000000015,2025-12-19,TRAINING,96.2
00000000-0000-0000-0000-000000000015,2025-12-20,MATCH,85.4
00000000-0000-0000-0000-000000000015,2025-12-21,REST,
00000000-0000-0000-0000-000000000015,2025-12-22,TRAINING,92.4
00000000-0000-0000-0000-000000000015,2025-12-23,TRAINING,51.8
00000000-0000-0000-0000-000000000015,2025-12-24,TRAINING,58.3
00000000-0000-0000-0000-000000000015,2025-12-25,TRAINING,44.3
00000000-0000-0000-0000-000000000015,2025-12-26,TRAINING,61.2
00000000-0000-0000-0000-000000000015,2025-12-27,MATCH,98.5
00000000-0000-0000-0000-000000000015,2025-12-28,REST,
00000000-0000-0000-0000-000000000015,2025-12-29,TRAINING,72.5
