user_id,date,rpe,session_type
00000000-0000-0000-0000-000000000014,2025-11-23,,REST
00000000-0000-0000-0000-000000000014,2025-11-24,7.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-25,5.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-26,2.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-27,5.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-28,6.5,TRAINING
00000000-0000-0000-0000-000000000014,2025-11-29,6.6,MATCH
00000000-0000-0000-0000-000000000014,2025-11-30,,REST
00000000-0000-0000-0000-000000000014,2025-12-01,5.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-02,5.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-03,6.9,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-04,8.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-05,5.3,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-06,8.6,MATCH
00000000-0000-0000-0000-000000000014,2025-12-07,,REST
00000000-0000-0000-0000-000000000014,2025-12-08,5.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-09,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-10,6.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-11,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-12,10.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000014,2025-12-14,,REST
00000000-0000-0000-0000-000000000014,2025-12-15,5.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-16,7.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-17,4.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-18,3.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-19,6.7,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-20,7.2,MATCH
00000000-0000-0000-0000-000000000014,2025-12-21,,REST
00000000-0000-0000-0000-000000000014,2025-12-22,7.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-23,8.4,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-24,6.0,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-25,3.6,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-26,1.8,TRAINING
00000000-0000-0000-0000-000000000014,2025-12-27,7.5,MATCH
00000000-0000-0000-0000-000000000014,2025-12-28,,REST
00000000-0000-0000-0000-000000000014,2025-12-29,4.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-01,2.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-02,6.5,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-03,4.5,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-04,5.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-05,8.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-06,7.8,MATCH
00000000-0000-0000-0000-000000000015,2025-09-07,,REST
00000000-0000-0000-0000-000000000015,2025-09-08,5.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-09,5.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-10,5.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-11,7.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-12,7.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-13,9.4,MATCH
00000000-0000-0000-0000-000000000015,2025-09-14,,REST
00000000-0000-0000-0000-000000000015,2025-09-15,3.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-16,7.5,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-17,5.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-18,3.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-19,6.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-20,7.9,MATCH
00000000-0000-0000-0000-000000000015,2025-09-21,,REST
00000000-0000-0000-0000-000000000015,2025-09-22,5.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-23,7.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-24,5.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-25,9.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-26,6.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-27,9.2,MATCH
00000000-0000-0000-0000-000000000015,2025-09-28,,REST
00000000-0000-0000-0000-000000000015,2025-09-29,1.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-09-30,5.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-01,2.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-02,5.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-03,5.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-04,7.2,MATCH
00000000-0000-0000-0000-000000000015,2025-10-05,,REST
00000000-0000-0000-0000-000000000015,2025-10-06,5.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-07,6.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-08,6.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-09,5.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-10,4.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-11,7.3,MATCH
00000000-0000-0000-0000-000000000015,2025-10-12,,REST
00000000-0000-0000-0000-000000000015,2025-10-13,4.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-14,3.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-15,6.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-16,4.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-17,6.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-18,7.2,MATCH
00000000-0000-0000-0000-000000000015,2025-10-19,,REST
00000000-0000-0000-0000-000000000015,2025-10-20,4.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-21,3.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-22,6.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-23,3.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-24,4.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-25,6.4,MATCH
00000000-0000-0000-0000-000000000015,2025-10-26,,REST
00000000-0000-0000-0000-000000000015,2025-10-27,4.9,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-28,5.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-29,7.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-30,6.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-10-31,5.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-01,10.0,MATCH
00000000-0000-0000-0000-000000000015,2025-11-02,,REST
00000000-0000-0000-0000-000000000015,2025-11-03,4.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-04,4.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-05,4.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-06,7.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-07,3.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-08,8.7,MATCH
00000000-0000-0000-0000-000000000015,2025-11-09,,REST
00000000-0000-0000-0000-000000000015,2025-11-10,7.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-11,5.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-12,4.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-13,5.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-14,6.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-15,6.6,MATCH
00000000-0000-0000-0000-000000000015,2025-11-16,,REST
00000000-0000-0000-0000-000000000015,2025-11-17,4.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-18,5.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-19,6.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-20,3.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-21,7.1,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-22,5.8,MATCH
00000000-0000-0000-0000-000000000015,2025-11-23,,REST
00000000-0000-0000-0000-000000000015,2025-11-24,4.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-25,3.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-26,2.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-27,5.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-28,6.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-11-29,9.0,MATCH
00000000-0000-0000-0000-000000000015,2025-11-30,,REST
00000000-0000-0000-0000-000000000015,2025-12-01,5.9,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-02,4.2,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-03,4.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-04,2.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-05,4.9,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-06,7.5,MATCH
00000000-0000-0000-0000-000000000015,2025-12-07,,REST
00000000-0000-0000-0000-000000000015,2025-12-08,9.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-09,10.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-10,9.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-11,6.0,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-12,5.4,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-13,10.0,MATCH
00000000-0000-0000-0000-000000000015,2025-12-14,,REST
00000000-0000-0000-0000-000000000015,2025-12-15,2.5,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-16,8.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-17,4.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-18,7.3,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-19,4.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-20,8.1,MATCH
00000000-0000-0000-0000-000000000015,2025-12-21,,REST
00000000-0000-0000-0000-000000000015,2025-12-22,3.7,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-23,5.5,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-24,2.8,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-25,3.6,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-26,3.9,TRAINING
00000000-0000-0000-0000-000000000015,2025-12-27,7.0,MATCH
00000000-0000-0000-0000-000000000015,2025-12-28,,REST
00000000-0000-0000-0000-000000000015,2025-12-29,5.1,TRAINING
