athlete_id,date,rpe,duration_min,srpe,fatigue,stress,doms,sleep
00000000-0000-0000-0000-000000000009,2025-12-29,4.6,75.3,347.1,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-01,3.8,82.0,313.0,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-02,3.5,81.4,287.5,2.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-03,6.9,67.5,462.9,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-04,4.0,67.9,274.7,1.0,1.0,2.0,
00000000-0000-0000-0000-000000000010,2025-09-05,4.1,73.5,297.7,2.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-06,7.6,88.5,672.6,3.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-07,,,0.0,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-08,8.0,64.2,514.4,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-09-09,7.6,59.4,450.5,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-10,5.6,92.7,520.2,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-11,7.2,68.7,494.4,1.0,1.0,3.0,
00000000-0000-0000-0000-000000000010,2025-09-12,6.3,81.3,515.0,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-13,7.0,93.1,647.8,1.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-14,,,0.0,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000010,2025-09-15,8.3,82.1,680.7,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-16,6.3,85.1,540.2,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-17,3.3,81.9,271.0,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-18,4.0,66.2,262.9,3.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000010,2025-09-19,8.7,71.2,622.5,1.0,1.0,2.0,
00000000-0000-0000-0000-000000000010,2025-09-20,6.8,95.8,647.3,1.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-21,,,0.0,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-22,6.1,68.3,417.8,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-09-23,10.0,75.6,756.4,1.0,,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-24,4.7,83.2,393.9,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-09-25,7.4,98.1,721.8,3.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-09-26,6.9,90.8,625.0,2.0,2.0,2.0,
00000000-0000-0000-0000-000000000010,2025-09-27,10.0,85.7,857.5,3.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-09-28,,,0.0,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000010,2025-09-29,5.2,80.8,421.1,1.0,,4.0,3.0
00000000-0000-0000-0000-000000000010,2025-09-30,4.2,79.1,333.1,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-01,5.2,71.3,368.2,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-02,5.6,76.1,424.0,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-03,5.7,66.0,379.3,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-04,6.9,89.4,620.9,1.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-05,,,0.0,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-06,5.4,68.4,371.7,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-07,6.0,47.8,286.0,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-08,4.4,70.8,311.8,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-09,4.2,99.4,419.2,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-10,5.5,77.7,429.3,1.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-11,7.0,89.9,631.0,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-12,,,0.0,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-13,3.7,72.5,266.4,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-14,4.1,70.8,290.0,1.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-15,1.7,58.1,96.4,2.0,2.0,3.0,
00000000-0000-0000-0000-000000000010,2025-10-16,7.7,87.5,673.1,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-17,7.5,95.8,716.6,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-18,8.2,87.7,717.1,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-19,,,0.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-20,3.9,92.2,363.7,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-10-21,5.6,112.4,629.1,2.0,,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-22,5.0,104.6,518.0,2.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000010,2025-10-23,5.3,95.0,500.4,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-24,8.0,59.7,479.9,,1.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-25,7.0,84.8,595.1,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-26,,,0.0,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-27,5.5,85.0,466.1,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-10-28,7.8,75.8,591.7,1.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-29,9.5,47.1,447.9,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-30,10.0,69.8,697.6,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000010,2025-10-31,9.4,84.3,796.6,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-01,10.0,89.5,894.8,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-11-02,,,0.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-03,2.3,75.9,175.6,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-04,5.8,59.5,345.1,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-05,5.7,69.6,398.1,3.0,1.0,2.0,4.0
00000000-0000-0000-0000-000000000010,2025-11-06,3.5,85.1,296.6,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-07,4.7,68.9,320.7,1.0,3.0,,1.0
00000000-0000-0000-0000-000000000010,2025-11-08,7.0,96.2,676.8,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-09,,,0.0,1.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-10,5.4,76.2,414.3,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-11,4.8,81.9,396.5,3.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-12,7.5,84.7,637.4,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-13,6.5,84.1,549.2,1.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-14,3.4,61.9,212.2,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000010,2025-11-15,7.3,86.4,630.1,3.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-16,,,0.0,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-17,3.9,46.9,183.1,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-11-18,3.5,71.2,247.6,1.0,,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-19,5.4,63.1,340.5,1.0,1.0,,2.0
00000000-0000-0000-0000-000000000010,2025-11-20,5.6,68.5,384.8,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-21,7.1,72.6,517.9,3.0,1.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-22,8.2,91.0,746.0,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-11-23,,,0.0,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-24,3.4,73.6,250.1,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-25,3.6,73.4,267.6,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-26,4.4,80.7,353.8,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-27,3.5,75.2,262.3,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-11-28,6.4,88.6,563.5,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-11-29,6.7,90.1,606.8,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-11-30,,,0.0,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-01,5.8,98.2,567.3,3.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-02,3.3,61.3,201.1,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-03,9.7,70.9,688.2,2.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-04,2.7,66.3,176.5,1.0,2.0,2.0,4.0
00000000-0000-0000-0000-000000000010,2025-12-05,1.3,78.6,105.9,3.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-06,8.3,85.4,710.0,2.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-07,,,0.0,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-08,7.2,88.9,638.9,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-09,4.3,55.2,237.9,2.0,2.0,,2.0
00000000-0000-0000-0000-000000000010,2025-12-10,7.7,63.7,492.9,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-11,7.6,56.0,425.3,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-12,8.7,72.8,635.4,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-13,10.0,91.0,910.0,1.0,1.0,4.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-14,,,0.0,2.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-15,5.8,53.3,309.7,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-16,6.2,70.0,437.0,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-17,5.3,90.7,476.3,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-18,4.4,95.3,421.2,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-19,7.7,86.3,661.6,1.0,1.0,4.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-20,6.5,79.1,515.5,4.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-21,,,0.0,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-22,7.1,76.7,545.8,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-23,4.4,92.6,405.8,1.0,1.0,,1.0
00000000-0000-0000-0000-000000000010,2025-12-24,4.2,68.6,288.8,2.0,3.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-25,6.3,58.3,366.5,1.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000010,2025-12-26,5.3,91.3,487.4,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000010,2025-12-27,7.7,96.2,742.1,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-28,,,0.0,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000010,2025-12-29,7.2,75.1,540.9,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-01,1.2,60.3,69.7,1.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-02,7.2,90.0,643.9,1.0,2.0,,1.0
00000000-0000-0000-0000-000000000011,2025-09-03,6.1,88.2,534.8,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-04,5.8,83.3,485.2,1.0,2.0,,2.0
00000000-0000-0000-0000-000000000011,2025-09-05,5.0,76.7,385.7,4.0,3.0,2.0,
00000000-0000-0000-0000-000000000011,2025-09-06,6.9,96.3,661.5,2.0,3.0,,3.0
00000000-0000-0000-0000-000000000011,2025-09-07,,,0.0,2.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-08,7.8,95.7,744.8,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-09,4.9,60.7,296.7,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-09-10,7.4,83.2,616.7,2.0,,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-11,6.0,65.5,392.5,3.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-12,6.1,58.7,360.5,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-09-13,8.1,96.9,788.1,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-14,,,0.0,1.0,3.0,4.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-15,7.9,85.6,680.4,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-16,3.4,78.0,267.2,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000011,2025-09-17,8.7,62.0,539.7,4.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-18,5.4,96.2,520.6,2.0,3.0,1.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-19,6.4,112.2,721.0,1.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-20,6.8,85.1,575.6,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-21,,,0.0,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000011,2025-09-22,10.0,57.1,570.6,4.0,2.0,4.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-23,7.8,74.0,577.9,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-24,10.0,84.2,842.1,2.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-25,9.3,69.0,639.9,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-09-26,10.0,120.0,1200.0,2.0,4.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-09-27,10.0,90.5,905.0,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-28,,,0.0,4.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-29,3.6,65.4,232.5,2.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-09-30,5.2,67.0,346.9,3.0,3.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-01,5.5,101.7,556.7,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-02,7.4,72.6,535.2,1.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-03,3.7,95.1,350.5,1.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-04,7.5,81.4,606.3,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-05,,,0.0,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-06,6.6,90.4,593.7,2.0,3.0,4.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-07,1.9,62.6,116.6,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-08,5.3,86.0,458.8,1.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000011,2025-10-09,4.7,62.5,295.5,3.0,,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-10,6.6,68.0,448.0,2.0,4.0,1.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-11,8.0,84.4,679.1,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-12,,,0.0,1.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000011,2025-10-13,3.5,86.3,299.7,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-14,5.9,88.8,522.3,1.0,2.0,2.0,
00000000-0000-0000-0000-000000000011,2025-10-15,4.7,63.1,296.5,2.0,2.0,3.0,1.0
00000000-0000-0000-0000-000000000011,2025-10-16,7.5,52.2,393.3,4.0,2.0,,2.0
00000000-0000-0000-0000-000000000011,2025-10-17,7.4,94.8,699.4,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-18,8.4,86.6,723.7,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-19,,,0.0,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-20,4.3,71.8,307.2,4.0,,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-21,3.6,60.6,215.5,1.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-22,6.5,84.7,548.0,1.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-10-23,3.9,85.1,334.2,2.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-10-24,6.2,97.6,603.6,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-25,8.1,95.3,768.9,2.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-26,,,0.0,4.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-27,9.3,89.7,836.3,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-10-28,5.4,73.2,391.8,4.0,3.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-29,8.2,71.3,582.3,2.0,3.0,,2.0
00000000-0000-0000-0000-000000000011,2025-10-30,9.2,84.5,781.7,4.0,4.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-10-31,9.1,72.3,660.7,2.0,4.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-01,10.0,95.5,954.9,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-02,,,0.0,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-03,6.0,59.7,359.8,,2.0,1.0,1.0
00000000-0000-0000-0000-000000000011,2025-11-04,5.2,48.9,254.5,1.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-05,5.6,72.0,400.0,2.0,3.0,3.0,1.0
00000000-0000-0000-0000-000000000011,2025-11-06,4.6,98.8,458.1,1.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-07,3.8,85.6,322.3,1.0,,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-11-08,9.7,95.4,924.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-09,,,0.0,2.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-10,5.5,58.0,316.2,1.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-11-11,3.5,68.8,237.9,1.0,1.0,2.0,4.0
00000000-0000-0000-0000-000000000011,2025-11-12,4.5,64.2,287.0,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-13,5.0,73.5,368.1,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-14,6.2,56.4,351.5,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-15,6.8,89.2,608.2,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-16,,,0.0,1.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-17,5.2,102.5,533.9,3.0,1.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-18,5.8,50.8,297.1,2.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-19,6.1,83.2,509.7,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-20,5.3,56.8,301.7,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-21,8.1,59.0,479.7,1.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-22,8.2,91.0,742.6,2.0,3.0,3.0,
00000000-0000-0000-0000-000000000011,2025-11-23,,,0.0,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-24,6.4,100.6,644.0,1.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-11-25,6.3,66.6,422.5,1.0,1.0,,2.0
00000000-0000-0000-0000-000000000011,2025-11-26,7.2,65.5,469.2,3.0,2.0,3.0,4.0
00000000-0000-0000-0000-000000000011,2025-11-27,5.7,55.6,319.5,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-28,4.0,75.8,299.3,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-11-29,7.9,81.5,641.2,3.0,3.0,2.0,
00000000-0000-0000-0000-000000000011,2025-11-30,,,0.0,1.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-01,6.2,62.7,391.7,2.0,2.0,3.0,
00000000-0000-0000-0000-000000000011,2025-12-02,7.4,69.7,517.3,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-03,3.8,76.1,290.4,2.0,3.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-04,4.1,94.0,388.0,4.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-05,5.5,72.7,400.0,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-12-06,8.1,85.0,687.6,2.0,2.0,,
00000000-0000-0000-0000-000000000011,2025-12-07,,,0.0,3.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-08,5.3,81.1,434.0,2.0,1.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-09,5.8,58.5,337.9,3.0,2.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-12-10,10.0,82.9,828.8,2.0,2.0,4.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-11,5.4,65.7,356.7,2.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-12,6.2,101.6,631.9,2.0,2.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-13,10.0,87.9,879.0,3.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-14,,,0.0,3.0,1.0,2.0,1.0
00000000-0000-0000-0000-000000000011,2025-12-15,6.4,54.7,347.9,3.0,2.0,1.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-16,4.5,76.6,343.9,,1.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-17,6.2,73.5,454.3,3.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-18,5.9,76.2,447.3,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-19,5.3,70.6,370.8,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-20,7.1,91.2,644.8,,2.0,2.0,
00000000-0000-0000-0000-000000000011,2025-12-21,,,0.0,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-22,6.1,78.0,476.9,4.0,3.0,3.0,4.0
00000000-0000-0000-0000-000000000011,2025-12-23,3.7,60.0,224.0,2.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000011,2025-12-24,6.1,97.1,592.0,2.0,,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-25,5.7,68.8,394.3,2.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-26,5.8,57.9,338.2,2.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000011,2025-12-27,8.8,90.9,801.0,2.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000011,2025-12-28,,,0.0,1.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000011,2025-12-29,4.5,72.5,325.9,2.0,2.0,1.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-01,6.2,57.2,354.1,1.0,2.0,2.0,
00000000-0000-0000-0000-000000000012,2025-09-02,4.7,104.0,490.1,2.0,1.0,3.0,
00000000-0000-0000-0000-000000000012,2025-09-03,3.4,57.8,195.0,3.0,1.0,1.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-04,6.9,68.5,473.8,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-05,3.7,97.9,365.0,1.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000012,2025-09-06,8.0,88.1,701.3,2.0,2.0,4.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-07,,,0.0,2.0,1.0,1.0,1.0
00000000-0000-0000-0000-000000000012,2025-09-08,3.8,105.7,399.7,3.0,2.0,1.0,1.0
00000000-0000-0000-0000-000000000012,2025-09-09,5.5,96.0,524.3,3.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-10,6.8,67.2,459.6,2.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-11,4.7,96.7,457.4,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-12,7.7,46.8,360.4,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-13,8.0,89.4,719.6,1.0,2.0,2.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-14,,,0.0,2.0,1.0,3.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-15,4.0,78.9,311.8,2.0,3.0,3.0,
00000000-0000-0000-0000-000000000012,2025-09-16,3.5,68.0,236.4,2.0,1.0,3.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-17,4.3,67.5,290.4,,1.0,1.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-18,5.4,59.8,322.3,1.0,3.0,2.0,3.0
00000000-0000-0000-0000-000000000012,2025-09-19,7.9,82.4,647.6,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-20,9.3,89.2,829.1,1.0,2.0,2.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-21,,,0.0,3.0,3.0,1.0,1.0
00000000-0000-0000-0000-000000000012,2025-09-22,7.0,101.4,711.2,3.0,3.0,2.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-23,6.9,72.3,502.6,,3.0,3.0,1.0
00000000-0000-0000-0000-000000000012,2025-09-24,9.9,56.4,557.0,2.0,4.0,2.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-25,9.9,83.8,825.0,3.0,3.0,2.0,1.0
00000000-0000-0000-0000-000000000012,2025-09-26,10.0,88.4,883.5,3.0,2.0,3.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-27,10.0,89.4,894.5,2.0,3.0,2.0,
00000000-0000-0000-0000-000000000012,2025-09-28,,,0.0,1.0,1.0,2.0,2.0
00000000-0000-0000-0000-000000000012,2025-09-29,4.2,106.6,448.6,4.0,2.0,4.0,3.0
